activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
dc6b1861-ba37-4adb-87f4-9ba5399675a0,11897,11897,Stainless steel measuring spoons set for cooking.,10,12.99,Highly Confidential,Insurance,15d4fb5b-dc42-47f2-95c2-d0ad50916155,15d4fb5b-dc42-47f2-95c2-d0ad50916155,Acme Industries,15d4fb5b-dc42-47f2-95c2-d0ad50916155,10,8,83,Clothing and Apparel
fab71e04-18c6-45d0-9f9f-1077cef1b06b,11898,11898,"Soft and comfortable robe, perfect for lounging at home.",7,59.99,Unclassified,Government,3eafbcac-0f2e-4648-b381-20980cf408d7,3eafbcac-0f2e-4648-b381-20980cf408d7,Sunrise Textiles,3eafbcac-0f2e-4648-b381-20980cf408d7,7,84,53,Automotive Parts
6f7813c7-8c1c-4cfe-bb93-ba3590f6439d,11899,11899,High-density foam roller for muscle recovery.,13,29.99,Restricted,Automotive,336bf501-2354-4970-922e-c06bddc8dafc,336bf501-2354-4970-922e-c06bddc8dafc,Starlight Components,336bf501-2354-4970-922e-c06bddc8dafc,13,2,100,Packaging Materials
39b912c2-2f9d-4469-9788-8996dbebcda3,119,119,Compact laundry bag for travel use.,11,9.99,Restricted,Automotive,b23b0163-de1f-48d8-8052-9aa407df8f41,b23b0163-de1f-48d8-8052-9aa407df8f41,Pioneer Manufacturing,b23b0163-de1f-48d8-8052-9aa407df8f41,11,101,88,Packaging Materials
c6bd1ed8-a74b-46e3-8c37-0a2260b0517c,1190,1190,A blend of dried herbs commonly used in Italian cooking.,13,2.99,Unclassified,Telecommunications,81025840-cbc2-49d6-beb3-374b6aa25fa2,81025840-cbc2-49d6-beb3-374b6aa25fa2,Ironclad Tools,81025840-cbc2-49d6-beb3-374b6aa25fa2,13,55,100,Furniture and Furnishings
35cc1cd0-8d70-450c-af2a-18e984bf464a,11900,11900,Lightweight and portable folding table for camping or picnics.,10,39.99,Confidential,Construction,3b7ba4aa-5a08-4886-baf4-828a84eac6fd,3b7ba4aa-5a08-4886-baf4-828a84eac6fd,Vertex Electronics,3b7ba4aa-5a08-4886-baf4-828a84eac6fd,10,48,78,Agricultural Supplies
9bd9cbb3-99a4-4001-a7fa-9630e6a4e66f,11901,11901,"Fresh pomegranate juice, rich in antioxidants.",9,4.49,Top Secret,Energy,47e0d7ba-1341-4e9a-8e09-207ed2dd94d2,47e0d7ba-1341-4e9a-8e09-207ed2dd94d2,Evergreen Plastics,47e0d7ba-1341-4e9a-8e09-207ed2dd94d2,9,92,73,Electrical Components
31c19bc0-f612-4746-ace5-6b590f58af4c,11902,11902,Twisted pasta perfect for salads and pasta dishes.,14,1.79,Confidential,Healthcare,90ed0468-a2ed-40b4-b191-75a3a8f23542,90ed0468-a2ed-40b4-b191-75a3a8f23542,Ironclad Tools,90ed0468-a2ed-40b4-b191-75a3a8f23542,14,69,100,Computer Hardware
f77a0305-cb9b-44e5-9ea0-9c3674f640ac,11903,11903,"Gluten-free almond flour, perfect for baking.",11,5.99,Internal Use Only,Construction,59d87fa2-4cfb-4f72-b3ad-fa2434ede4cf,59d87fa2-4cfb-4f72-b3ad-fa2434ede4cf,Atlas Engineering,59d87fa2-4cfb-4f72-b3ad-fa2434ede4cf,11,101,88,Agricultural Supplies
a184aeec-e6a3-4720-859e-d3a40e1e36e2,11904,11904,"Pasta alternative made from sweet potatoes, gluten-free and rich in flavor.",12,3.79,For Official Use Only,Legal,8195f7ed-dfda-4e7b-b4b0-c4e71a61e3b5,8195f7ed-dfda-4e7b-b4b0-c4e71a61e3b5,Pioneer Manufacturing,8195f7ed-dfda-4e7b-b4b0-c4e71a61e3b5,12,98,94,Safety and Security Equipment
03adb5a1-3587-4848-9e07-9290c0bdb5a5,11905,11905,Chewy granola bars made with honey and almonds.,13,3.99,Sensitive,Education,f3fdabe8-f3b8-44e0-8cb9-bb83aab2eac5,f3fdabe8-f3b8-44e0-8cb9-bb83aab2eac5,Precision Optics,f3fdabe8-f3b8-44e0-8cb9-bb83aab2eac5,13,60,100,Medical Equipment
4443a21f-769f-4012-97b0-efb2cca416df,11906,11906,"Fresh organic spinach, great for salads or cooking.",5,2.99,Unclassified,Telecommunications,34213c34-f531-4d88-9f9d-63fca41f595a,34213c34-f531-4d88-9f9d-63fca41f595a,NovaChem Labs,34213c34-f531-4d88-9f9d-63fca41f595a,5,90,39,Furniture and Furnishings
c79864ff-f50d-4029-8e90-2c362e08777f,11907,11907,Stone-ground mustard infused with craft beer for a gourmet touch.,2,3.99,Restricted,Pharmaceuticals,0c4680ea-0f0b-44cf-8d89-5d158a985b3e,0c4680ea-0f0b-44cf-8d89-5d158a985b3e,GlobalTech Solutions,0c4680ea-0f0b-44cf-8d89-5d158a985b3e,2,91,15,Sports and Recreational Equipment
b64e231f-785c-4817-a9b1-4865adf7f352,11908,11908,A rich sauce perfect for pasta or drizzling over vegetables.,8,3.59,Proprietary,Finance,9a96267c-0c47-48b1-a301-a5e405d2439d,9a96267c-0c47-48b1-a301-a5e405d2439d,Quantum Machinery,9a96267c-0c47-48b1-a301-a5e405d2439d,8,47,63,Office Supplies
8d6e7504-2ffa-4c44-af0e-2600268ce4b6,11909,11909,Small fridge designed to keep skincare products cool and fresh.,8,39.99,Public,Food Services,c0160957-3f2a-4244-bde4-7ca7347437f6,c0160957-3f2a-4244-bde4-7ca7347437f6,Summit Automotive,c0160957-3f2a-4244-bde4-7ca7347437f6,8,49,62,Software and Licenses
2f600947-73e8-40d5-8c73-ea7c01606265,1191,1191,Durable journal for nature observations and notes.,14,14.99,Restricted,Insurance,4f3ff949-97f2-41a9-b5da-7bf36c61d619,4f3ff949-97f2-41a9-b5da-7bf36c61d619,Quantum Machinery,4f3ff949-97f2-41a9-b5da-7bf36c61d619,14,92,100,Clothing and Apparel
da2d0152-fc39-475d-ab5a-a4cdb12da197,11910,11910,Vegetable spiralizer for healthy meals.,10,22.99,Highly Confidential,Hospitality,06c7bef2-1ee9-4dc9-ae45-fc7da792a8c2,06c7bef2-1ee9-4dc9-ae45-fc7da792a8c2,BlueWave Medical,06c7bef2-1ee9-4dc9-ae45-fc7da792a8c2,10,92,78,Telecommunications Equipment
e7342876-229d-4102-a7a7-c0829c58dcbd,11911,11911,"Fresh green cabbage, great for salads and slaws.",8,1.29,Highly Confidential,Retail,29575866-836a-4b13-962f-dd74c3fed5b6,29575866-836a-4b13-962f-dd74c3fed5b6,Precision Optics,29575866-836a-4b13-962f-dd74c3fed5b6,8,0,60,Laboratory Instruments
8121c54f-6527-4193-af78-42be5137d18d,11912,11912,Tangy salsa made from tomatillos and peppers.,13,3.29,Sensitive,Government,3c7af183-9fb6-4b8d-9010-1bde4f7d8396,3c7af183-9fb6-4b8d-9010-1bde4f7d8396,Sunrise Textiles,3c7af183-9fb6-4b8d-9010-1bde4f7d8396,13,33,100,Automotive Parts
10258eb9-709f-4e86-9d45-0e6d96dc7d53,11913,11913,A delicious pizza loaded with vegetables,12,6.49,Proprietary,Real Estate,7999cb4e-1568-436e-8a3c-077ff99d5025,7999cb4e-1568-436e-8a3c-077ff99d5025,Quantum Machinery,7999cb4e-1568-436e-8a3c-077ff99d5025,12,1,100,Personal Care Products
84895fe6-54cd-4a6e-b417-28fa8c1698b0,11914,11914,Lightweight fishing rod suitable for beginners.,12,49.99,Unclassified,Automotive,c6c3d15c-fcf3-4946-893f-aad3334eac86,c6c3d15c-fcf3-4946-893f-aad3334eac86,Acme Industries,c6c3d15c-fcf3-4946-893f-aad3334eac86,12,78,99,Packaging Materials
4df23e85-74f3-4b30-98e6-53bab4199bdc,11915,11915,Fast and convenient air pump for inflating toys and furniture.,5,29.99,For Official Use Only,Manufacturing,f0f871a8-30e3-44f5-85d0-31689238a45f,f0f871a8-30e3-44f5-85d0-31689238a45f,Evergreen Plastics,f0f871a8-30e3-44f5-85d0-31689238a45f,5,100,41,Construction Materials
55419fcc-01aa-4765-8666-9d92af8b5de9,11916,11916,Stylish desk lamp featuring a USB charging port.,6,39.99,Restricted,Insurance,245215dc-109f-44a4-be53-ad7182137633,245215dc-109f-44a4-be53-ad7182137633,Starlight Components,245215dc-109f-44a4-be53-ad7182137633,6,54,47,Clothing and Apparel
de852dda-c2c9-4460-9534-0be666fb29e5,11917,11917,Delicious clusters of peanuts and chocolate for a sweet treat.,13,2.99,Confidential,Agriculture,172d6f11-a2bd-4134-9d12-3942c3a37ca1,172d6f11-a2bd-4134-9d12-3942c3a37ca1,BlueWave Medical,172d6f11-a2bd-4134-9d12-3942c3a37ca1,13,74,100,Industrial Machinery
6f8425c7-2257-4690-a621-6d21032af77b,11918,11918,A fashion-forward bomber jacket to elevate your casual looks.,12,69.99,Public,Transportation,97873c5f-8ef9-4cf3-925a-be8f2f19a2b4,97873c5f-8ef9-4cf3-925a-be8f2f19a2b4,Atlas Engineering,97873c5f-8ef9-4cf3-925a-be8f2f19a2b4,12,57,98,Food and Beverage Products
94ff4a37-7788-4b65-b37e-110efd2ba71b,11919,11919,Set of decorative pillow covers to enhance your home decor.,6,22.99,Top Secret,Entertainment,2dae70a1-7726-4ee7-86cf-968eab2bcc77,2dae70a1-7726-4ee7-86cf-968eab2bcc77,Pioneer Manufacturing,2dae70a1-7726-4ee7-86cf-968eab2bcc77,6,84,46,Printing and Photographic Equipment
ffd91523-b6e3-4ac7-b7cb-a7e0e3f34344,1192,1192,A fragrant Indian spice blend for curries and stews.,10,2.79,Top Secret,Manufacturing,2cbbd345-085b-43f5-a33e-d7d102d63ebe,2cbbd345-085b-43f5-a33e-d7d102d63ebe,NovaChem Labs,2cbbd345-085b-43f5-a33e-d7d102d63ebe,10,40,81,Construction Materials
cbd4689e-5afa-45ee-91e5-acf3b95774a4,11920,11920,No-bake protein balls with chocolate and coconut flavors.,11,2.99,Internal Use Only,Technology,54400df8-1651-4f52-a49c-e423030f414c,54400df8-1651-4f52-a49c-e423030f414c,Vertex Electronics,54400df8-1651-4f52-a49c-e423030f414c,11,4,86,Cleaning Products
9a88737c-c3f9-438d-8c2e-14e08ff98de8,11921,11921,A feminine wrap top with a beautiful floral print.,11,49.99,Internal Use Only,Insurance,909b053a-1602-4890-a983-9dbc98b38199,909b053a-1602-4890-a983-9dbc98b38199,NovaChem Labs,909b053a-1602-4890-a983-9dbc98b38199,11,111,92,Clothing and Apparel
a70599b0-c3a2-4d5b-bb79-69c5cd3857f0,11922,11922,Multi-port USB-C hub for connecting devices.,9,39.99,Public,Retail,d4e77a2c-f7ca-4019-a603-76d6266de4c5,d4e77a2c-f7ca-4019-a603-76d6266de4c5,GlobalTech Solutions,d4e77a2c-f7ca-4019-a603-76d6266de4c5,9,80,68,Laboratory Instruments
cd3eb565-d270-4b46-b798-dccf8462453f,11923,11923,Variety pack of craft supplies for kids' projects.,7,24.99,Sensitive,Automotive,a4474cba-19f6-41d9-af71-5068fcb9643a,a4474cba-19f6-41d9-af71-5068fcb9643a,Ironclad Tools,a4474cba-19f6-41d9-af71-5068fcb9643a,7,106,55,Packaging Materials
0e41b729-6b0a-412d-b3b0-6d17697d3789,11924,11924,Rich and creamy pudding made with ripe avocados and cocoa.,17,4.99,Top Secret,Finance,ea18789d-22be-41b1-94a7-5b57b62eff22,ea18789d-22be-41b1-94a7-5b57b62eff22,EcoBuild Systems,ea18789d-22be-41b1-94a7-5b57b62eff22,17,18,100,Office Supplies
dfc98d58-4d60-4c95-9b4e-dac87b88c25e,11925,11925,Make delicious ice cream at home with this user-friendly machine.,12,59.99,Proprietary,Hospitality,31dfbacd-ba19-4599-a3dd-ef4d347d79cc,31dfbacd-ba19-4599-a3dd-ef4d347d79cc,Summit Automotive,31dfbacd-ba19-4599-a3dd-ef4d347d79cc,12,102,95,Telecommunications Equipment
fe43221b-e9a1-45ea-ad09-79c4d8db5653,11926,11926,"Rich tart filled with chocolate and raspberry, a gourmet dessert.",9,9.99,For Official Use Only,Food Services,103207e6-6768-4d32-86c3-adaaf99ba977,103207e6-6768-4d32-86c3-adaaf99ba977,Starlight Components,103207e6-6768-4d32-86c3-adaaf99ba977,9,36,71,Software and Licenses
86c345b7-d090-43ee-be35-3cf95195c5e9,11927,11927,Tablet for digital drawing and illustration work.,5,79.99,Highly Confidential,Healthcare,749eb27e-8d64-453e-9191-d90f6ada7251,749eb27e-8d64-453e-9191-d90f6ada7251,Vertex Electronics,749eb27e-8d64-453e-9191-d90f6ada7251,5,17,39,Computer Hardware
55eff451-9f25-4f50-aa85-83fd7163961c,11928,11928,Essential survival gear kit for emergencies.,9,59.99,Unclassified,Manufacturing,4aa494f6-e1de-444b-b321-129f9045aa9b,4aa494f6-e1de-444b-b321-129f9045aa9b,Pioneer Manufacturing,4aa494f6-e1de-444b-b321-129f9045aa9b,9,96,69,Construction Materials
97087123-67a6-4739-b5ae-abb0528eae81,11929,11929,Unsweetened frozen acai purée for smoothies and bowls.,15,6.99,Restricted,Government,99b8655f-0e68-408a-bf03-a28be3e6ef12,99b8655f-0e68-408a-bf03-a28be3e6ef12,BlueWave Medical,99b8655f-0e68-408a-bf03-a28be3e6ef12,15,46,100,Automotive Parts
a0ba3085-63f8-4d56-8178-34389f2c4ce3,1193,1193,Crunchy granola made with organic oats,13,5.99,Confidential,Transportation,a4dbc029-6b81-45ae-985f-d4e103c3405e,a4dbc029-6b81-45ae-985f-d4e103c3405e,EcoBuild Systems,a4dbc029-6b81-45ae-985f-d4e103c3405e,13,48,100,Food and Beverage Products
8113976d-116e-4c25-918a-bd23341aa249,11930,11930,Complete outdoor kit for camping and hiking.,13,89.99,Confidential,Agriculture,6e62c6f6-49da-4bd6-80e3-30ac3d02e35d,6e62c6f6-49da-4bd6-80e3-30ac3d02e35d,Sunrise Textiles,6e62c6f6-49da-4bd6-80e3-30ac3d02e35d,13,25,100,Industrial Machinery
4f9a1a61-0b0e-4379-9d4c-a1260d037789,11931,11931,"Quick oatmeal packets infused with apple and cinnamon, perfect for breakfast.",11,3.49,Unclassified,Transportation,cfe443d8-8f9d-47c4-97eb-f5fbe6cad843,cfe443d8-8f9d-47c4-97eb-f5fbe6cad843,EcoBuild Systems,cfe443d8-8f9d-47c4-97eb-f5fbe6cad843,11,126,89,Food and Beverage Products
63e8402b-1624-4750-a25a-1ac3bd5e2d03,11932,11932,Heat-sensitive mug that changes color when filled with hot liquid.,9,14.99,Restricted,Pharmaceuticals,f866ff17-d217-4dee-a7db-a72136c80e9f,f866ff17-d217-4dee-a7db-a72136c80e9f,Precision Optics,f866ff17-d217-4dee-a7db-a72136c80e9f,9,88,70,Sports and Recreational Equipment
93a45b29-cfb8-443d-a726-0d8fe79523f6,11933,11933,Delicious cookies with rich chocolate flavor and a hint of mint.,12,2.29,Confidential,Technology,d301201d-5447-45f3-a5b4-f803d37f1640,d301201d-5447-45f3-a5b4-f803d37f1640,Ironclad Tools,d301201d-5447-45f3-a5b4-f803d37f1640,12,89,97,Cleaning Products
53f2770b-8c8f-4718-99ce-b20d070e891c,11934,11934,Countertop dishwasher for small kitchens.,11,299.99,Internal Use Only,Education,257823aa-3260-4416-a1ae-f0daff107622,257823aa-3260-4416-a1ae-f0daff107622,Acme Industries,257823aa-3260-4416-a1ae-f0daff107622,11,117,86,Medical Equipment
dd1af235-bfa1-4811-972b-dc6f06d4c26e,11935,11935,Nutritious and quick-cooking red lentils.,15,1.99,Public,Real Estate,2d12f6bc-40fe-441d-9174-11d0340de21f,2d12f6bc-40fe-441d-9174-11d0340de21f,GlobalTech Solutions,2d12f6bc-40fe-441d-9174-11d0340de21f,15,125,100,Personal Care Products
8b5e88e1-8ff5-4c83-b1bc-6964618b6a88,11936,11936,Creamy vegetable curry enriched with spices.,11,6.49,Sensitive,Entertainment,4f97ab2f-3721-46e5-bc71-5790cc4c1a8f,4f97ab2f-3721-46e5-bc71-5790cc4c1a8f,Summit Automotive,4f97ab2f-3721-46e5-bc71-5790cc4c1a8f,11,127,90,Printing and Photographic Equipment
0d779ed7-3db2-4acb-b3b9-17f9875e6f1f,11937,11937,Tangy sweet chili sauce perfect for dipping or cooking.,7,3.49,Top Secret,Telecommunications,62bfe235-c675-4b79-acc7-d55da7686157,62bfe235-c675-4b79-acc7-d55da7686157,Evergreen Plastics,62bfe235-c675-4b79-acc7-d55da7686157,7,69,54,Furniture and Furnishings
ccb37388-76cc-4a32-b686-2ff176a79e4f,11938,11938,A flavorful lentil curry cooked with vegetables and spices.,5,4.49,Proprietary,Construction,cde98661-befa-4c4e-8cb9-2abe15ce8664,cde98661-befa-4c4e-8cb9-2abe15ce8664,Atlas Engineering,cde98661-befa-4c4e-8cb9-2abe15ce8664,5,24,37,Agricultural Supplies
e66ceed2-54ba-4e22-bb03-ece67b05a348,11939,11939,"Crunchy granola with chocolate and coconut, great for breakfast or snacks.",8,3.79,For Official Use Only,Energy,8119477d-9a7f-4869-a9ea-89d20eab9a74,8119477d-9a7f-4869-a9ea-89d20eab9a74,NovaChem Labs,8119477d-9a7f-4869-a9ea-89d20eab9a74,8,29,61,Electrical Components
42ff6e0f-6b24-4af3-a921-ece7d3b509db,1194,1194,"Crunchy granola with oats, nuts, and honey.",14,4.49,Unclassified,Automotive,0e2b9641-861c-4698-8284-b20b6edd7824,0e2b9641-861c-4698-8284-b20b6edd7824,Acme Industries,0e2b9641-861c-4698-8284-b20b6edd7824,14,98,100,Packaging Materials
3205c0a1-9507-4d42-a704-68a9c73a2025,11940,11940,Seal food and maintain freshness longer.,8,89.99,Highly Confidential,Legal,b2db643f-d29c-4829-8630-5773c106c2e5,b2db643f-d29c-4829-8630-5773c106c2e5,Quantum Machinery,b2db643f-d29c-4829-8630-5773c106c2e5,8,97,68,Safety and Security Equipment
d983d732-fb2b-4657-8ca7-210568fef551,11941,11941,"Crispy mini pretzels, a great snack any time of day.",8,2.99,Top Secret,Agriculture,4ea2f044-2796-4c9e-bf78-bfaadcbade8a,4ea2f044-2796-4c9e-bf78-bfaadcbade8a,Summit Automotive,4ea2f044-2796-4c9e-bf78-bfaadcbade8a,8,86,66,Industrial Machinery
225e060b-f4de-4242-aac6-228730de48e9,11942,11942,"A healthy oil extracted from avocados, ideal for frying and salads.",9,8.49,Unclassified,Transportation,15521ecb-840d-4272-a44d-7fb55a84383b,15521ecb-840d-4272-a44d-7fb55a84383b,Vertex Electronics,15521ecb-840d-4272-a44d-7fb55a84383b,9,39,71,Food and Beverage Products
5c315124-4dcd-4642-a5b3-4d94a3847461,11943,11943,Sustainable bamboo utensils for cooking and serving.,11,14.99,Confidential,Entertainment,fd2fadff-8a29-42b0-bf8b-be9b51d964d2,fd2fadff-8a29-42b0-bf8b-be9b51d964d2,Evergreen Plastics,fd2fadff-8a29-42b0-bf8b-be9b51d964d2,11,75,91,Printing and Photographic Equipment
b7624b52-15f3-4597-82b6-d77bbb87c688,11944,11944,Stay dry with these stylish waterproof rain boots.,8,69.99,Public,Technology,a6297cc4-3fe6-4f0a-ba1d-aded90064ebf,a6297cc4-3fe6-4f0a-ba1d-aded90064ebf,Sunrise Textiles,a6297cc4-3fe6-4f0a-ba1d-aded90064ebf,8,105,63,Cleaning Products
acd12a44-2a33-4e4b-aa5e-20c01d7a9306,11945,11945,Easy-to-use tiebacks for curtains or drapes.,5,12.99,Sensitive,Energy,ca8df0c8-8136-4c70-81b2-9a9d0a840249,ca8df0c8-8136-4c70-81b2-9a9d0a840249,Quantum Machinery,ca8df0c8-8136-4c70-81b2-9a9d0a840249,5,50,38,Electrical Components
b87ab384-190e-421b-97a5-d2f0d7404d75,11946,11946,Frozen chicken wings with garlic parmesan sauce.,6,8.99,Proprietary,Healthcare,0fdce1e3-b1a1-4476-b474-67497d80a2b1,0fdce1e3-b1a1-4476-b474-67497d80a2b1,Pioneer Manufacturing,0fdce1e3-b1a1-4476-b474-67497d80a2b1,6,10,51,Computer Hardware
faaeb5d4-4fd1-4455-98d0-728781de6577,11947,11947,Lightweight and portable picnic table for outdoor use.,12,49.99,Internal Use Only,Construction,ba91a1bd-5140-47c8-a357-bc9cdbd013b3,ba91a1bd-5140-47c8-a357-bc9cdbd013b3,GlobalTech Solutions,ba91a1bd-5140-47c8-a357-bc9cdbd013b3,12,37,97,Agricultural Supplies
095affc3-24e6-44af-a01b-49ee1431ce1e,11948,11948,Set for making fondue at home.,13,39.99,For Official Use Only,Legal,5072be78-722f-442d-80b7-cbde9488b02d,5072be78-722f-442d-80b7-cbde9488b02d,BlueWave Medical,5072be78-722f-442d-80b7-cbde9488b02d,13,83,100,Safety and Security Equipment
2bd512d9-be1c-4898-82f8-c161a56942c0,11949,11949,"Tangy sour cream, perfect for dips and toppings.",10,3.49,Restricted,Education,e97cf9c0-aa5c-40f8-a976-60a6c029ad9b,e97cf9c0-aa5c-40f8-a976-60a6c029ad9b,Atlas Engineering,e97cf9c0-aa5c-40f8-a976-60a6c029ad9b,10,76,82,Medical Equipment
cb8ce2cf-4a70-4e0f-9d44-ac542a827f49,1195,1195,Stylish cap to complete your athletic look.,9,15.99,Public,Pharmaceuticals,2a3d5b2a-3295-4bab-bf93-cdf2d57a24d8,2a3d5b2a-3295-4bab-bf93-cdf2d57a24d8,Sunrise Textiles,2a3d5b2a-3295-4bab-bf93-cdf2d57a24d8,9,69,73,Sports and Recreational Equipment
65f2b09c-198d-4fbe-a35c-dca621e15a04,11950,11950,"A fresh, flavorful basil pesto for pasta and more",11,4.79,Highly Confidential,Telecommunications,fb4ebd45-5b50-4e1f-89f0-f64ee407823a,fb4ebd45-5b50-4e1f-89f0-f64ee407823a,Precision Optics,fb4ebd45-5b50-4e1f-89f0-f64ee407823a,11,51,91,Furniture and Furnishings
f9f9b327-00f9-4067-92bb-40a56e93448f,11951,11951,Crispy and sweet dried apple slices,16,3.49,Public,Pharmaceuticals,01db9b5b-7345-4b10-a2b2-ea24fd28d49b,01db9b5b-7345-4b10-a2b2-ea24fd28d49b,EcoBuild Systems,01db9b5b-7345-4b10-a2b2-ea24fd28d49b,16,19,100,Sports and Recreational Equipment
5d0048cf-c751-4abd-bac8-731a463a1a89,11952,11952,Everything you need for a fresh and delicious Caesar salad.,8,4.99,Sensitive,Finance,b1f049ed-b8ee-4d3e-93bc-9ce6d9cb833b,b1f049ed-b8ee-4d3e-93bc-9ce6d9cb833b,Acme Industries,b1f049ed-b8ee-4d3e-93bc-9ce6d9cb833b,8,98,63,Office Supplies
9d3fe809-f884-47f0-87ef-3002a6d658e3,11953,11953,Silicone tea infuser for brewing loose leaf tea.,9,12.99,Proprietary,Food Services,4fc17d5e-29bd-42ee-b592-227b732eec19,4fc17d5e-29bd-42ee-b592-227b732eec19,NovaChem Labs,4fc17d5e-29bd-42ee-b592-227b732eec19,9,11,75,Software and Licenses
d21af25b-e8e5-41e6-8fc3-f6dededf9ff5,11954,11954,A mix of tropical fruits for a refreshing snack or dessert.,10,4.99,Internal Use Only,Hospitality,c7db3af2-4882-48d7-8388-385c90d06c05,c7db3af2-4882-48d7-8388-385c90d06c05,Ironclad Tools,c7db3af2-4882-48d7-8388-385c90d06c05,10,107,76,Telecommunications Equipment
c3cca712-e812-41d5-ada6-905da8d1c00f,11955,11955,"Ready-to-eat beet salad with dressing, great side dish.",14,3.99,For Official Use Only,Retail,e62f24d7-d884-432f-8aa7-7a6b5334bcd9,e62f24d7-d884-432f-8aa7-7a6b5334bcd9,Starlight Components,e62f24d7-d884-432f-8aa7-7a6b5334bcd9,14,13,100,Laboratory Instruments
bedbae7c-795f-4f89-bc2f-28bb5f6dd812,11956,11956,Track your meals and nutrition with this handy food journal.,10,14.99,Restricted,Government,ffe60235-7a39-496a-9dcf-214cd7b7e922,ffe60235-7a39-496a-9dcf-214cd7b7e922,Starlight Components,ffe60235-7a39-496a-9dcf-214cd7b7e922,10,31,84,Automotive Parts
d1157407-20ce-4ab7-830f-71a7d75f5036,11957,11957,Comfortable and stretchy legging pants perfect for workouts or daily wear.,16,34.99,Highly Confidential,Real Estate,659b71bd-b782-4502-874b-e0b7fa2d5bd8,659b71bd-b782-4502-874b-e0b7fa2d5bd8,Acme Industries,659b71bd-b782-4502-874b-e0b7fa2d5bd8,16,23,100,Personal Care Products
3722b8ae-b70f-4ad8-8486-e82ecb255e19,11958,11958,Soft blanket that provides warmth with adjustable settings.,6,49.99,Top Secret,Automotive,9fc9943a-147b-42be-bd9b-42e7ccfe82c4,9fc9943a-147b-42be-bd9b-42e7ccfe82c4,Pioneer Manufacturing,9fc9943a-147b-42be-bd9b-42e7ccfe82c4,6,68,51,Packaging Materials
0ac44e25-03fe-4ed5-b61a-22591fe3a51f,11959,11959,Control home appliances remotely using your smartphone app.,6,19.99,Unclassified,Manufacturing,28776bd0-d9fa-4077-a0c0-4a0fbf767763,28776bd0-d9fa-4077-a0c0-4a0fbf767763,BlueWave Medical,28776bd0-d9fa-4077-a0c0-4a0fbf767763,6,15,49,Construction Materials
12e54654-434a-4177-8a76-83f48e5de793,1196,1196,Quick-cooking ramen noodles made with organic wheat.,10,2.89,Sensitive,Food Services,c88f891d-1a64-409e-a98a-652b7daac199,c88f891d-1a64-409e-a98a-652b7daac199,Evergreen Plastics,c88f891d-1a64-409e-a98a-652b7daac199,10,44,82,Software and Licenses
0b576965-ea7f-4c45-a555-1ef39f172df9,11960,11960,All-in-one kit for making pasta salad easily.,6,5.99,Confidential,Insurance,2b080a04-9627-4020-b325-b7674c4893dd,2b080a04-9627-4020-b325-b7674c4893dd,NovaChem Labs,2b080a04-9627-4020-b325-b7674c4893dd,6,38,47,Clothing and Apparel
4122a819-2bd1-4393-a84e-72bfc7c1938b,11961,11961,A hearty mix of beans in a flavorful tomato broth.,12,2.49,Confidential,Entertainment,566163a1-92c4-4ee7-a7c1-db21f9bd6e87,566163a1-92c4-4ee7-a7c1-db21f9bd6e87,Ironclad Tools,566163a1-92c4-4ee7-a7c1-db21f9bd6e87,12,32,92,Printing and Photographic Equipment
be330f81-fd13-46d7-bdec-f23894482bd8,11962,11962,Peel and stick wallpaper for easy home decor changes.,5,34.99,Proprietary,Pharmaceuticals,abe3e8d4-fcd0-424e-bac4-c55de9949ec2,abe3e8d4-fcd0-424e-bac4-c55de9949ec2,EcoBuild Systems,abe3e8d4-fcd0-424e-bac4-c55de9949ec2,5,73,41,Sports and Recreational Equipment
727003f6-fbad-4fc5-a22e-e7e0b18be09e,11963,11963,Set of baking sheets for effortless baking.,8,29.99,For Official Use Only,Energy,6811799f-1899-4d2d-89d2-2ccefd2e5225,6811799f-1899-4d2d-89d2-2ccefd2e5225,Atlas Engineering,6811799f-1899-4d2d-89d2-2ccefd2e5225,8,61,61,Electrical Components
a08d205f-3e4d-4d8e-acca-19aade2450d9,11964,11964,High-resolution camera for stunning photos.,5,249.99,Public,Insurance,b2b26122-5417-4ee0-bc0f-0dbba959a712,b2b26122-5417-4ee0-bc0f-0dbba959a712,Vertex Electronics,b2b26122-5417-4ee0-bc0f-0dbba959a712,5,16,43,Clothing and Apparel
387dc2de-6727-42fc-84b4-e95642813e8f,11965,11965,Gluten-free bread mix made with almond flour.,13,4.89,Restricted,Hospitality,019a6d6f-82ca-4f13-b939-9ff77fde2b5f,019a6d6f-82ca-4f13-b939-9ff77fde2b5f,Evergreen Plastics,019a6d6f-82ca-4f13-b939-9ff77fde2b5f,13,14,100,Telecommunications Equipment
8d8fd449-3338-43c2-a067-273a873e3ced,11966,11966,Electric foot massager with heat settings.,12,79.99,Top Secret,Retail,efbc8b9d-30c1-4a45-ae29-b24739d50a9d,efbc8b9d-30c1-4a45-ae29-b24739d50a9d,Quantum Machinery,efbc8b9d-30c1-4a45-ae29-b24739d50a9d,12,58,97,Laboratory Instruments
